created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2023-01-25T09:53:30+01:00,43,148.62691,5.32104,790.84924,186.50325,5.35422,998.57855,11.31947,-53.72915,,,,
2023-01-25T09:54:56+01:00,44,164.66023,5.38265,886.30823,197.17342,5.72825,1129.45874,11.48401,-53.53992,,,,
2023-01-25T09:55:54+01:00,45,156.40224,5.48213,857.41803,199.11284,5.06964,1009.43042,11.71057,-53.27783,,,,
2023-01-25T09:57:40+01:00,46,215.59032,5.49161,1183.93701,204.44527,5.26415,1076.22986,11.86118,-53.10260,,,,
2023-01-25T09:58:45+01:00,47,182.13655,4.97943,906.93713,194.26393,5.49161,1066.82092,12.13295,-52.78434,,,,
2023-01-25T10:00:05+01:00,48,170.48737,5.28311,900.70380,221.88695,5.09812,1131.20557,12.30319,-52.58360,,,,
2023-01-25T10:01:19+01:00,49,169.03073,5.37791,909.03210,219.94974,5.15031,1132.81006,12.50893,-52.33957,,,,
2023-01-25T10:02:58+01:00,50,230.60208,5.34000,1231.41431,244.63513,5.24992,1284.31506,12.69607,-52.11621,,,,
2023-01-25T10:04:14+01:00,51,207.83791,5.42055,1126.59668,220.43405,5.16929,1139.48755,12.94897,-51.81221,,,,
2023-01-25T10:05:11+01:00,52,212.19901,5.24992,1114.02795,226.72916,5.54843,1257.99036,13.14241,-51.57802,,,,
2023-01-25T10:06:04+01:00,53,183.59222,5.30682,974.29010,215.59032,5.24992,1131.83215,13.28706,-51.40189,,,,
2023-01-25T10:07:17+01:00,54,232.05424,4.87018,1130.14636,225.76082,5.52949,1248.34192,13.42379,-51.23465,,,,
2023-01-25T10:08:09+01:00,55,196.68854,5.15031,1013.00763,223.82397,5.37317,1202.64453,13.60810,-51.00798,,,,
2023-01-25T10:09:12+01:00,56,228.66571,5.11235,1169.02002,228.66571,5.34474,1222.15784,13.73652,-50.84922,,,,
2023-01-25T10:10:03+01:00,57,214.13698,4.96994,1064.24731,243.18390,5.15506,1253.62708,13.89475,-50.65264,,,,
2023-01-25T10:11:03+01:00,58,262.52505,5.03641,1322.18433,256.72467,4.93669,1267.37048,14.02251,-50.49313,,,,
2023-01-25T10:12:07+01:00,59,206.86864,5.13133,1061.51208,275.56970,5.17403,1425.80701,14.17246,-50.30503,,,,
2023-01-25T10:13:20+01:00,60,214.13698,5.17878,1108.96790,263.97488,5.21198,1375.83215,14.33442,-50.10073,,,,
2023-01-25T10:14:28+01:00,61,210.26085,5.34948,1124.78528,266.87421,4.78464,1276.89587,14.51328,-49.87378,,,,
2023-01-25T10:15:19+01:00,62,220.43405,5.08388,1120.66003,261.55844,5.17878,1354.55310,14.68412,-49.65564,,,,
2023-01-25T10:16:48+01:00,63,242.21635,5.36843,1300.32214,265.42459,5.33526,1416.10828,14.80757,-49.49719,,,,
2023-01-25T10:17:52+01:00,64,206.38399,5.38739,1111.87061,292.46671,4.90344,1434.09277,15.02660,-49.21429,,,,
2023-01-25T10:19:11+01:00,65,228.66571,5.15506,1178.78503,313.20624,5.18827,1624.99707,15.18352,-49.01021,,,,
2023-01-25T10:20:25+01:00,66,227.69746,5.10761,1162.98950,277.01859,5.14557,1425.41821,15.37655,-48.75755,,,,
2023-01-25T10:21:41+01:00,67,215.10588,5.37791,1156.82007,288.12314,5.10761,1471.62012,15.55669,-48.52010,,,,
2023-01-25T10:22:32+01:00,68,235.44218,5.23569,1232.70337,252.85683,5.31630,1344.26184,15.74343,-48.27223,,,,
2023-01-25T10:23:33+01:00,69,280.88174,4.76087,1337.24036,263.00833,5.17403,1360.81409,15.86672,-48.10762,,,,
2023-01-25T10:24:35+01:00,70,220.43405,5.53422,1219.93140,287.15778,5.39686,1549.75159,16.01136,-47.91349,,,,
2023-01-25T10:25:36+01:00,71,271.70551,5.04116,1369.71069,271.22244,5.15506,1398.16736,16.16275,-47.70913,,,,
